ts_serveur,ts_epoch,ip_source,device,type,os,transport,node_id,seq,uptime_ms,cpu_usage_pct,free_heap_bytes,stack_usage_pct,active_threads,battery_mv,energy_proxy,sleep_ratio_pct,signal_dbm,last_send_duration_ms,bytes_tx,bytes_rx,transport_errors,coap_retransmissions,tx_success_rate,consecutive_failures,reset_count,update_count,status
2026-09-05T19:26:56.135256+00:00,1788636416.135256,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4628,9919824,20,65536,34,1,3491,394625,99,-59,11,392639,1986,0,0,100,0,1,0,ok
2026-09-05T19:26:59.459317+00:00,1788636419.459317,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4932,9920369,3,65536,34,1,3916,207445,99,-42,13,206393,1052,0,0,100,0,1,0,ok
2026-09-05T19:27:01.260489+00:00,1788636421.260489,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4931,9930984,57,65536,34,1,3537,321669,99,-50,11,320071,1598,0,0,100,0,1,0,ok
2026-09-05T19:27:02.154548+00:00,1788636422.154548,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4631,9925845,14,65536,34,1,3491,395023,99,-57,12,393035,1988,0,0,100,0,1,0,ok
2026-09-05T19:27:04.384332+00:00,1788636424.384332,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,4926,9937076,7,65536,30,1,3379,368750,99,-35,12,366888,1862,0,0,100,0,1,0,ok
2026-09-05T19:27:08.177409+00:00,1788636428.177409,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4634,9931864,9,65536,34,1,3491,395421,99,-58,12,393431,1990,0,0,100,0,1,0,ok
2026-09-05T19:27:11.484566+00:00,1788636431.484566,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4938,9932394,6,65536,34,1,3916,207841,99,-42,10,206787,1054,0,0,100,0,1,0,ok
2026-09-05T19:27:16.724994+00:00,1788636436.724994,10.42.0.187,sim-batterie_faible,esp32s3,zephyr,wifi,2074766961,1111,9943503,10,65536,34,1,3316,29564,99,-48,11,29416,148,0,0,100,0,1,0,ok
2026-09-05T19:27:17.290199+00:00,1788636437.290199,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4939,9947014,54,65536,34,1,3536,322073,99,-50,11,320473,1600,0,0,100,0,1,0,ok
2026-09-05T19:27:26.209139+00:00,1788636446.209139,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4643,9949899,18,65536,34,1,3491,395819,99,-58,15,393827,1992,0,0,100,0,1,0,ok
2026-09-05T19:27:31.320440+00:00,1788636451.32044,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4946,9961043,59,65536,34,1,3535,322477,99,-50,13,320875,1602,0,0,100,0,1,0,ok
2026-09-05T19:27:32.230204+00:00,1788636452.230204,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4646,9955920,14,65536,34,1,3490,396217,99,-57,12,394223,1994,0,0,100,0,1,0,ok
2026-09-05T19:27:34.461071+00:00,1788636454.461071,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,4941,9967149,5,65536,30,1,3379,369147,99,-34,11,367283,1864,0,0,100,0,1,0,ok
2026-09-05T19:27:35.344966+00:00,1788636455.344966,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4948,9965060,56,65536,34,1,3535,322881,99,-50,11,321277,1604,0,0,100,0,1,0,ok
2026-09-05T19:27:36.247094+00:00,1788636456.247094,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4648,9959937,11,65536,34,1,3490,396615,99,-57,12,394619,1996,0,0,100,0,1,0,ok
2026-09-05T19:27:40.263954+00:00,1788636460.263954,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4650,9963954,8,65536,34,1,3490,397013,99,-57,10,395015,1998,0,0,100,0,1,0,ok
2026-09-05T19:27:41.531370+00:00,1788636461.53137,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4953,9962438,4,65536,34,1,3916,208237,99,-42,11,207181,1056,0,0,100,0,1,0,ok
2026-09-05T19:27:58.524963+00:00,1788636478.524963,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,4953,9991213,20,65536,30,1,3378,369544,99,-35,15,367678,1866,0,0,100,0,1,0,ok
2026-09-05T19:28:05.390670+00:00,1788636485.39067,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4963,9995113,55,65536,34,1,3534,323285,99,-50,20,321679,1606,0,0,100,0,1,0,ok
2026-09-05T19:28:05.569527+00:00,1788636485.569527,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4965,9986477,8,65536,34,1,3915,208633,99,-42,13,207575,1058,0,0,100,0,1,0,ok
2026-09-05T19:28:09.407463+00:00,1788636489.407463,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4965,9999129,58,65536,34,1,3533,323689,99,-50,11,322081,1608,0,0,100,0,1,0,ok
2026-09-05T19:28:10.309424+00:00,1788636490.309424,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4665,9993997,8,65536,34,1,3490,397411,99,-57,11,395411,2000,0,0,100,0,1,0,ok
2026-09-05T19:28:11.588377+00:00,1788636491.588377,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4968,9992497,5,65536,34,1,3915,209029,99,-41,11,207969,1060,0,0,100,0,1,0,ok
2026-09-05T19:28:13.603361+00:00,1788636493.603361,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4969,9994511,9,65536,34,1,3915,209425,99,-42,11,208363,1062,0,0,100,0,1,0,ok
2026-09-05T19:28:14.327334+00:00,1788636494.327334,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4667,9998015,5,65536,34,1,3489,397809,99,-57,12,395807,2002,0,0,100,0,1,0,ok
2026-09-05T19:28:16.576827+00:00,1788636496.576827,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,4962,10009267,11,65536,30,1,3378,369941,99,-34,15,368073,1868,0,0,100,0,1,0,ok
2026-09-05T19:28:19.623468+00:00,1788636499.623468,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4972,10000530,6,65536,34,1,3915,209821,99,-42,11,208757,1064,0,0,100,0,1,0,ok
2026-09-05T19:28:24.350198+00:00,1788636504.350198,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4672,10008039,9,65536,34,1,3489,398207,99,-58,12,396203,2004,0,0,100,0,1,0,ok
2026-09-05T19:28:27.439327+00:00,1788636507.439327,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4974,10017161,55,65536,34,1,3532,324093,99,-50,11,322483,1610,0,0,100,0,1,0,ok
2026-09-05T19:28:36.376350+00:00,1788636516.37635,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4678,10020064,19,65536,34,1,3489,398605,99,-56,10,396599,2006,0,0,100,0,1,0,ok
2026-09-05T19:28:39.464416+00:00,1788636519.464416,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4980,10029185,58,65536,34,1,3532,324497,99,-51,11,322885,1612,0,0,100,0,1,0,ok
2026-09-05T19:28:44.648223+00:00,1788636524.648223,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,4976,10037338,8,65536,30,1,3377,370338,99,-35,12,368468,1870,0,0,100,0,1,0,ok
2026-09-05T19:28:45.484222+00:00,1788636525.484222,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4983,10035205,64,65536,34,1,3531,324901,99,-50,12,323287,1614,0,0,100,0,1,0,ok
2026-09-05T19:28:47.665670+00:00,1788636527.66567,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4986,10028573,3,65536,34,1,3915,210217,99,-41,11,209151,1066,0,0,100,0,1,0,ok
2026-09-05T19:28:49.501657+00:00,1788636529.501657,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4985,10039222,61,65536,34,1,3531,325305,99,-51,10,323689,1616,0,0,100,0,1,0,ok
2026-09-05T19:28:49.680934+00:00,1788636529.680934,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4987,10030588,7,65536,34,1,3914,210613,99,-42,11,209545,1068,0,0,100,0,1,0,ok
2026-09-05T19:28:54.408094+00:00,1788636534.408094,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4687,10038097,13,65536,34,1,3488,399003,99,-57,12,396995,2008,0,0,100,0,1,0,ok
2026-09-05T19:28:58.425705+00:00,1788636538.425705,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4689,10042113,10,65536,34,1,3488,399401,99,-57,11,397391,2010,0,0,100,0,1,0,ok
2026-09-05T19:28:59.704022+00:00,1788636539.704022,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,4992,10040611,4,65536,34,1,3914,211009,99,-42,11,209939,1070,0,0,100,0,1,0,ok
2026-09-05T19:29:04.702614+00:00,1788636544.702614,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,4986,10057393,16,65536,30,1,3377,370735,99,-35,13,368863,1872,0,0,100,0,1,0,ok
2026-09-05T19:29:05.530855+00:00,1788636545.530855,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,4993,10055251,58,65536,34,1,3530,325709,99,-51,10,324091,1618,0,0,100,0,1,0,ok
2026-09-05T19:29:21.561259+00:00,1788636561.561259,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5001,10071280,55,65536,34,1,3529,326113,99,-62,10,324493,1620,0,0,100,0,1,0,ok
2026-09-05T19:29:24.759268+00:00,1788636564.759268,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,4996,10077449,10,65536,30,1,3376,371132,99,-36,13,369258,1874,0,0,100,0,1,0,ok
2026-09-05T19:29:27.583445+00:00,1788636567.583445,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5004,10077300,65,65536,34,1,3529,326517,99,-49,11,324895,1622,0,0,100,0,1,0,ok
2026-09-05T19:29:28.472680+00:00,1788636568.47268,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4704,10072160,8,65536,34,1,3488,399799,99,-58,14,397787,2012,0,0,100,0,1,0,ok
2026-09-05T19:29:29.748293+00:00,1788636569.748293,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5007,10070655,3,65536,34,1,3914,211405,99,-42,11,210333,1072,0,0,100,0,1,0,ok
2026-09-05T19:29:31.600407+00:00,1788636571.600407,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5006,10081320,62,65536,34,1,3529,326921,99,-53,14,325297,1624,0,0,100,0,1,0,ok
2026-09-05T19:29:37.620293+00:00,1788636577.620293,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5009,10087339,59,65536,34,1,3528,327325,99,-52,11,325699,1626,0,0,100,0,1,0,ok
2026-09-05T19:29:41.637018+00:00,1788636581.637018,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5011,10091357,56,65536,34,1,3528,327729,99,-51,12,326101,1628,0,0,100,0,1,0,ok
2026-09-05T19:29:46.796001+00:00,1788636586.796001,10.42.0.187,sim-batterie_faible,esp32s3,zephyr,wifi,2074766961,1126,10093570,9,65536,34,1,3316,29964,99,-48,11,29814,150,0,0,100,0,1,0,ok
2026-09-05T19:29:48.509370+00:00,1788636588.50937,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4714,10092193,5,65536,34,1,3487,400197,99,-58,11,398183,2014,0,0,100,0,1,0,ok
2026-09-05T19:29:54.528154+00:00,1788636594.528154,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4717,10098215,9,65536,34,1,3487,400595,99,-56,15,398579,2016,0,0,100,0,1,0,ok
2026-09-05T19:29:54.834382+00:00,1788636594.834382,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5011,10107524,10,65536,30,1,3376,371529,99,-33,13,369653,1876,0,0,100,0,1,0,ok
2026-09-05T19:29:59.791271+00:00,1788636599.791271,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5022,10100697,3,65536,34,1,3913,211801,99,-41,11,210727,1074,0,0,100,0,1,0,ok
2026-09-05T19:30:00.546243+00:00,1788636600.546243,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4720,10104234,19,65536,34,1,3487,400993,99,-58,11,398975,2018,0,0,100,0,1,0,ok
2026-09-05T19:30:06.566658+00:00,1788636606.566658,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4723,10110252,12,65536,34,1,3487,401391,99,-56,11,399371,2020,0,0,100,0,1,0,ok
2026-09-05T19:30:11.681219+00:00,1788636611.681219,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5026,10121400,60,65536,34,1,3526,328133,99,-51,11,326503,1630,0,0,100,0,1,0,ok
2026-09-05T19:30:15.820829+00:00,1788636615.820829,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5030,10116726,6,65536,34,1,3913,212197,99,-42,10,211121,1076,0,0,100,0,1,0,ok
2026-09-05T19:30:16.894430+00:00,1788636616.89443,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5022,10129583,5,65536,30,1,3375,371926,99,-33,13,370048,1878,0,0,100,0,1,0,ok
2026-09-05T19:30:18.591754+00:00,1788636618.591754,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4729,10122278,8,65536,34,1,3487,401789,99,-56,12,399767,2022,0,0,100,0,1,0,ok
2026-09-05T19:30:19.702114+00:00,1788636619.702114,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5030,10129421,57,65536,34,1,3526,328537,99,-52,11,326905,1632,0,0,100,0,1,0,ok
2026-09-05T19:30:22.608977+00:00,1788636622.608977,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4731,10126295,5,65536,34,1,3487,402187,99,-56,12,400163,2024,0,0,100,0,1,0,ok
2026-09-05T19:30:30.631557+00:00,1788636630.631557,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4735,10134317,9,65536,34,1,3486,402585,99,-56,11,400559,2026,0,0,100,0,1,0,ok
2026-09-05T19:30:36.650246+00:00,1788636636.650246,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4738,10140337,13,65536,34,1,3486,402983,99,-57,12,400955,2028,0,0,100,0,1,0,ok
2026-09-05T19:30:38.955185+00:00,1788636638.955185,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5033,10151643,13,65536,30,1,3375,372323,99,-33,14,370443,1880,0,0,100,0,1,0,ok
2026-09-05T19:30:40.668770+00:00,1788636640.66877,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4740,10144355,10,65536,34,1,3486,403381,99,-56,13,401351,2030,0,0,100,0,1,0,ok
2026-09-05T19:30:45.864916+00:00,1788636645.864916,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5045,10146769,5,65536,34,1,3913,212593,99,-42,10,211515,1078,0,0,100,0,1,0,ok
2026-09-05T19:30:47.744745+00:00,1788636647.744745,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5044,10157462,54,65536,34,1,3524,328941,99,-51,11,327307,1634,0,0,100,0,1,0,ok
2026-09-05T19:30:58.701934+00:00,1788636658.701934,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4749,10162386,7,65536,34,1,3486,403779,99,-57,10,401747,2032,0,0,100,0,1,0,ok
2026-09-05T19:31:01.013836+00:00,1788636661.013836,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5044,10173703,6,65536,30,1,3374,372720,99,-33,14,370838,1882,0,0,100,0,1,0,ok
2026-09-05T19:31:07.778064+00:00,1788636667.778064,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5054,10177495,58,65536,34,1,3523,329345,99,-51,10,327709,1636,0,0,100,0,1,0,ok
2026-09-05T19:31:15.908076+00:00,1788636675.908076,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5060,10176812,5,65536,34,1,3912,212989,99,-42,11,211909,1080,0,0,100,0,1,0,ok
2026-09-05T19:31:18.735828+00:00,1788636678.735828,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4759,10182421,4,65536,34,1,3485,404177,99,-56,12,402143,2034,0,0,100,0,1,0,ok
2026-09-05T19:31:23.073201+00:00,1788636683.073201,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5055,10195762,11,65536,30,1,3374,373117,99,-34,13,371233,1884,0,0,100,0,1,0,ok
2026-09-05T19:31:24.754956+00:00,1788636684.754956,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4762,10188440,7,65536,34,1,3485,404575,99,-55,12,402539,2036,0,0,100,0,1,0,ok
2026-09-05T19:31:32.775990+00:00,1788636692.77599,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4766,10196461,21,65536,34,1,3485,404973,99,-54,11,402935,2038,0,0,100,0,1,0,ok
2026-09-05T19:31:37.822727+00:00,1788636697.822727,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5069,10207539,57,65536,34,1,3522,329749,99,-51,11,328111,1638,0,0,100,0,1,0,ok
2026-09-05T19:31:38.795052+00:00,1788636698.795052,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4769,10202480,12,65536,34,1,3485,405371,99,-55,11,403331,2040,0,0,100,0,1,0,ok
2026-09-05T19:31:45.131799+00:00,1788636705.131799,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5066,10217821,8,65536,30,1,3373,373514,99,-34,12,371628,1886,0,0,100,0,1,0,ok
2026-09-05T19:31:45.846138+00:00,1788636705.846138,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5073,10215560,65,65536,34,1,3521,330153,99,-51,10,328513,1640,0,0,100,0,1,0,ok
2026-09-05T19:31:45.952600+00:00,1788636705.9526,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5075,10206856,3,65536,34,1,3912,213385,99,-41,10,212303,1082,0,0,100,0,1,0,ok
2026-09-05T19:31:49.862621+00:00,1788636709.862621,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5075,10219579,61,65536,34,1,3521,330557,99,-51,13,328915,1642,0,0,100,0,1,0,ok
2026-09-05T19:32:03.890168+00:00,1788636723.890168,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5082,10233606,58,65536,34,1,3520,330961,99,-51,11,329317,1644,0,0,100,0,1,0,ok
2026-09-05T19:32:06.836652+00:00,1788636726.836652,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4783,10230521,7,65536,34,1,3484,405769,99,-57,10,403727,2042,0,0,100,0,1,0,ok
2026-09-05T19:32:09.908899+00:00,1788636729.908899,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5085,10239624,55,65536,34,1,3520,331365,99,-51,11,329719,1646,0,0,100,0,1,0,ok
2026-09-05T19:32:11.199479+00:00,1788636731.199479,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5079,10243887,16,65536,30,1,3373,373911,99,-34,12,372023,1888,0,0,100,0,1,0,ok
2026-09-05T19:32:15.930027+00:00,1788636735.930027,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5088,10245645,58,65536,34,1,3520,331769,99,-51,12,330121,1648,0,0,100,0,1,0,ok
2026-09-05T19:32:15.997143+00:00,1788636735.997143,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5090,10236899,3,65536,34,1,3911,213781,99,-42,11,212697,1084,0,0,100,0,1,0,ok
2026-09-05T19:32:16.867111+00:00,1788636736.867111,10.42.0.187,sim-batterie_faible,esp32s3,zephyr,wifi,2074766961,1141,10243637,6,65536,34,1,3315,30364,99,-48,11,30212,152,0,0,100,0,1,0,ok
2026-09-05T19:32:26.870394+00:00,1788636746.870394,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4793,10250555,4,65536,34,1,3484,406167,99,-56,11,404123,2044,0,0,100,0,1,0,ok
2026-09-05T19:32:30.887734+00:00,1788636750.887734,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4795,10254571,9,65536,34,1,3484,406565,99,-57,11,404519,2046,0,0,100,0,1,0,ok
2026-09-05T19:32:35.263148+00:00,1788636755.263148,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5091,10267952,10,65536,30,1,3372,374308,99,-33,15,372418,1890,0,0,100,0,1,0,ok
2026-09-05T19:32:39.968286+00:00,1788636759.968286,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5100,10269683,55,65536,34,1,3518,332173,99,-51,12,330523,1650,0,0,100,0,1,0,ok
2026-09-05T19:32:46.041606+00:00,1788636766.041606,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5105,10266943,4,65536,34,1,3911,214177,99,-42,11,213091,1086,0,0,100,0,1,0,ok
2026-09-05T19:32:46.917090+00:00,1788636766.91709,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4803,10270601,6,65536,34,1,3484,406963,99,-57,11,404915,2048,0,0,100,0,1,0,ok
2026-09-05T19:32:49.992199+00:00,1788636769.992199,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5105,10279706,63,65536,34,1,3518,332577,99,-51,11,330925,1652,0,0,100,0,1,0,ok
2026-09-05T19:32:54.937971+00:00,1788636774.937971,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4807,10278622,10,65536,34,1,3483,407361,99,-58,10,405311,2050,0,0,100,0,1,0,ok
2026-09-05T19:32:56.014216+00:00,1788636776.014216,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5108,10285726,60,65536,34,1,3517,332981,99,-51,11,331327,1654,0,0,100,0,1,0,ok
2026-09-05T19:32:59.324935+00:00,1788636779.324935,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5103,10292013,7,65536,30,1,3372,374705,99,-33,12,372813,1892,0,0,100,0,1,0,ok
2026-09-05T19:33:02.959271+00:00,1788636782.959271,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4811,10286643,7,65536,34,1,3483,407759,99,-56,11,405707,2052,0,0,100,0,1,0,ok
2026-09-05T19:33:06.978762+00:00,1788636786.978762,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4813,10290662,10,65536,34,1,3483,408157,99,-56,13,406103,2054,0,0,100,0,1,0,ok
2026-09-05T19:33:16.084937+00:00,1788636796.084937,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5120,10296986,3,65536,34,1,3910,214573,99,-42,11,213485,1088,0,0,100,0,1,0,ok
2026-09-05T19:33:18.099791+00:00,1788636798.099791,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5121,10299001,7,65536,34,1,3910,214969,99,-42,11,213879,1090,0,0,100,0,1,0,ok
2026-09-05T19:33:26.058792+00:00,1788636806.058792,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5123,10315772,58,65536,34,1,3516,333385,99,-51,13,331729,1656,0,0,100,0,1,0,ok
2026-09-05T19:33:27.012372+00:00,1788636807.012372,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4823,10310695,7,65536,34,1,3483,408555,99,-57,11,406499,2056,0,0,100,0,1,0,ok
2026-09-05T19:33:28.122835+00:00,1788636808.122835,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5126,10309023,4,65536,34,1,3910,215365,99,-41,11,214273,1092,0,0,100,0,1,0,ok
2026-09-05T19:33:29.399765+00:00,1788636809.399765,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5118,10322088,6,65536,30,1,3371,375102,99,-32,12,373208,1894,0,0,100,0,1,0,ok
2026-09-05T19:33:33.031176+00:00,1788636813.031176,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4826,10316714,12,65536,34,1,3483,408953,99,-58,11,406895,2058,0,0,100,0,1,0,ok
2026-09-05T19:33:37.048221+00:00,1788636817.048221,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4828,10320731,8,65536,34,1,3482,409351,99,-57,10,407291,2060,0,0,100,0,1,0,ok
2026-09-05T19:33:48.096044+00:00,1788636828.096044,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5134,10337808,55,65536,34,1,3514,333789,99,-52,11,332131,1658,0,0,100,0,1,0,ok
2026-09-05T19:33:53.462695+00:00,1788636833.462695,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5130,10346151,11,65536,30,1,3371,375499,99,-32,12,373603,1896,0,0,100,0,1,0,ok
2026-09-05T19:33:58.167242+00:00,1788636838.167242,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5141,10339067,4,65536,34,1,3910,215761,99,-42,11,214667,1094,0,0,100,0,1,0,ok
2026-09-05T19:34:02.125527+00:00,1788636842.125527,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5141,10351838,58,65536,34,1,3514,334193,99,-53,14,332533,1660,0,0,100,0,1,0,ok
2026-09-05T19:34:03.087503+00:00,1788636843.087503,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4841,10346770,5,65536,34,1,3482,409749,99,-57,11,407687,2062,0,0,100,0,1,0,ok
2026-09-05T19:34:07.105670+00:00,1788636847.10567,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4843,10350787,10,65536,34,1,3482,410147,99,-57,10,408083,2064,0,0,100,0,1,0,ok
2026-09-05T19:34:15.126588+00:00,1788636855.126588,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4847,10358809,7,65536,34,1,3482,410545,99,-62,12,408479,2066,0,0,100,0,1,0,ok
2026-09-05T19:34:19.528985+00:00,1788636859.528985,10.42.0.92,sim-nominal,esp32s3,zephyr,wifi,72460753,5143,10372217,8,65536,30,1,3370,375896,99,-35,12,373998,1898,0,0,100,0,1,0,ok
2026-09-05T19:34:28.212047+00:00,1788636868.212047,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5156,10369111,6,65536,34,1,3909,216157,99,-51,11,215061,1096,0,0,100,0,1,0,ok
2026-09-05T19:34:32.171019+00:00,1788636872.171019,10.42.0.10,sim-montee_charge,esp32s3,zephyr,wifi,3256737300,5156,10381882,56,65536,34,1,3512,334597,99,-50,12,332935,1662,0,0,100,0,1,0,ok
2026-09-05T19:34:42.239441+00:00,1788636882.239441,10.42.0.71,sim-stable,esp32s3,zephyr,wifi,3583438556,5163,10383139,3,65536,34,1,3909,216553,99,-42,12,215455,1098,0,0,100,0,1,0,ok
2026-09-05T19:34:45.170100+00:00,1788636885.1701,10.42.0.200,sim-critique,esp32s3,zephyr,wifi,33974855,4862,10388852,9,65536,34,1,3481,410943,99,-56,11,408875,2068,0,0,100,0,1,0,ok
2026-09-05T19:34:46.937523+00:00,1788636886.937523,10.42.0.187,sim-batterie_faible,esp32s3,zephyr,wifi,2074766961,1156,10393704,7,65536,34,1,3315,30764,99,-46,11,30610,154,0,0,100,0,1,0,ok
